unique_tokens_rate,num_hrefs,num_imgs,num_videos,average_token_length,num_keywords,min_avg_key,max_avg_key,avg_avg_key,href_avg_shares,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,title_subjectivity,title_sentiment_polarity,shares,title_Word_Count,text_Word_Count,is_weekday,not_weekday,average_shares_by_channel_date,text_readability_score,title_readability_score,noun_count,verb_count,adjective_count,april opens,last year,new window,new york,nggallery id,opens new,pic twitter,seealso slug,social media,twitter com,data_channel_business,data_channel_entertainment,data_channel_lifestyle,data_channel_social media,data_channel_tech
0.544218,2.0,1.0,0.0,5.016949,6.0,1588.333,5920.935,3506.817,567.0,0.420851,0.11939,0.033898,0.016949,0.0,0.0,740.0,9.0,698.0,1.0,0.0,3201.8,14.6,4.4,272.0,68.0,106.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
0.334334,4.0,21.0,0.0,4.704887,5.0,0.0,4601.671,2886.399,2000.0,0.312698,0.182969,0.031015,0.005639,0.0,0.0,778.0,11.0,101.0,1.0,0.0,1597.4,6.2,1.7,35.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.63522,7.0,1.0,0.0,4.867692,4.0,2587.467,3602.06,3266.43,1532.5,0.377924,0.144006,0.024615,0.012308,0.0,0.0,716.0,9.0,139.0,1.0,0.0,3201.8,7.2,3.3,48.0,23.0,14.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0,10.0,1384.667,5784.788,3636.437,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2000.0,9.0,135.0,1.0,0.0,1597.4,4.8,4.4,30.0,21.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.474211,16.0,10.0,1.0,4.549925,6.0,0.0,3799.4,2651.213,5186.5,0.511211,0.075697,0.052161,0.02459,0.0,0.0,1100.0,11.0,190.0,1.0,0.0,1597.4,9.4,2.9,78.0,20.0,30.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.565812,15.0,2.0,2.0,4.968699,5.0,0.0,3602.06,2051.752,2800.0,0.296702,-0.00494,0.021417,0.023064,0.0,-0.2,606.0,8.0,289.0,1.0,0.0,3575.3333333333335,14.0,14.3,93.0,31.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.558386,8.0,2.0,0.0,4.768908,7.0,127.0,6050.0,3020.414,1700.0,0.477501,0.12801,0.033613,0.010504,0.0,0.0,8800.0,11.0,387.0,1.0,0.0,3575.3333333333335,7.4,0.7,89.0,55.0,36.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.532319,8.0,2.0,0.0,4.761364,6.0,2152.815,3602.06,2942.175,6400.0,0.534055,0.247439,0.045455,0.003788,0.0,0.0,1200.0,7.0,285.0,1.0,0.0,3575.3333333333335,11.7,6.0,84.0,38.0,37.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.511556,14.0,1.0,0.0,5.041411,10.0,0.0,3602.06,1793.501,3513.25,0.428691,0.173607,0.03681,0.009202,0.0,0.0,2200.0,10.0,253.0,1.0,0.0,3201.8,12.7,8.0,84.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.52193,8.0,1.0,0.0,4.683297,8.0,0.0,9869.0,3052.853,1500.0,0.449731,0.187854,0.036876,0.010846,0.0,0.0,877.0,7.0,367.0,1.0,0.0,1576.8,8.9,3.7,90.0,41.0,44.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.565632,8.0,0.0,0.0,4.352804,10.0,0.0,3621.074,2777.043,6400.0,0.531752,0.225059,0.044393,0.007009,0.1,0.0,6800.0,11.0,631.0,1.0,0.0,3575.3333333333335,10.1,6.4,186.0,79.0,70.0,2.0,0.0,13.0,1.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.41274,5.0,1.0,0.0,4.91059,6.0,1050.4,7900.0,3497.528,1600.0,0.366158,0.054462,0.03559,0.016493,0.5,0.0,686.0,13.0,502.0,1.0,0.0,1576.8,11.4,3.6,144.0,55.0,62.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.414634,5.0,16.0,0.0,4.554235,8.0,2014.364,4769.163,3082.021,2050.0,0.3896,0.155429,0.043091,0.010401,0.0,0.0,1800.0,6.0,274.0,1.0,0.0,3575.3333333333335,11.2,8.0,79.0,41.0,36.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.648402,6.0,1.0,0.0,5.0,5.0,0.0,3602.06,2042.446,1450.0,0.296667,0.174583,0.040359,0.008969,0.9,0.5,925.0,9.0,311.0,1.0,0.0,3201.8,5.8,4.4,72.0,36.0,24.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.491461,9.0,12.0,1.0,4.714286,7.0,0.0,4547.381,2681.222,1850.0,0.431973,0.344643,0.049383,0.022928,0.65,0.35,599.0,15.0,667.0,1.0,0.0,1597.4,11.7,6.4,190.0,84.0,76.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.401423,15.0,1.0,0.0,4.677165,7.0,731.5,4648.0,2508.114,0.0,0.404773,0.090405,0.03937,0.016732,0.0,0.0,438.0,7.0,481.0,1.0,0.0,1038.0,10.1,9.6,121.0,78.0,42.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.468439,6.0,2.0,0.0,4.512579,8.0,0.0,5275.363,3303.98,1300.0,0.509471,0.082593,0.025157,0.018868,0.0,0.0,814.0,8.0,1146.0,1.0,0.0,1038.0,11.7,10.0,276.0,126.0,155.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.662983,3.0,1.0,0.0,4.52459,4.0,1426.134,3602.06,2933.366,1100.0,0.31142,0.025386,0.032787,0.032787,0.0,0.0,739.0,11.0,246.0,1.0,0.0,3201.8,8.3,6.8,72.0,25.0,29.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.433431,12.0,3.0,0.0,4.883333,10.0,1393.429,3602.06,2571.186,3789.167,0.379613,0.01994,0.030556,0.032407,0.0,0.0,2000.0,10.0,179.0,1.0,0.0,3575.3333333333335,9.1,6.8,73.0,22.0,21.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.497143,4.0,2.0,0.0,5.041899,5.0,0.0,4769.163,3129.422,0.0,0.34537,0.021296,0.011173,0.011173,1.0,-0.125,2900.0,9.0,979.0,1.0,0.0,1576.8,10.6,9.2,309.0,89.0,114.0,0.0,1.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.78125,4.0,1.0,5.0,4.336634,7.0,2373.367,5988.238,3973.711,4200.0,0.613333,0.24,0.039604,0.009901,0.7,0.6,321.0,7.0,59.0,1.0,0.0,1576.8,13.6,6.0,19.0,8.0,11.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.515091,6.0,6.0,0.0,4.828,7.0,1413.682,4635.807,3165.34,0.0,0.467971,0.239031,0.062,0.006,0.5,0.5,3100.0,11.0,156.0,1.0,0.0,3575.3333333333335,7.9,0.9,42.0,17.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.361754,12.0,7.0,0.0,4.388256,6.0,1500.0,3602.06,2484.788,1900.0,0.434826,0.186196,0.052726,0.015578,0.0,0.0,2700.0,10.0,165.0,1.0,0.0,3575.3333333333335,11.5,2.5,45.0,20.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.736486,2.0,1.0,0.0,4.417219,4.0,2451.5,4143.063,3364.998,716.0,0.240565,-0.08533,0.019868,0.039735,0.1875,-0.125,1100.0,9.0,1052.0,1.0,0.0,1597.4,10.3,2.1,282.0,110.0,123.0,2.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.610119,12.0,14.0,0.0,4.720798,9.0,2976.921,8355.893,5110.054,9300.0,0.530405,0.164089,0.048433,0.019943,0.0,0.0,3100.0,10.0,1323.0,1.0,0.0,1576.8,8.3,7.2,316.0,139.0,163.0,40.0,0.0,67.0,0.0,0.0,47.0,5.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0
0.31609,13.0,12.0,0.0,4.602208,10.0,0.0,4386.5,3022.936,17766.67,0.472933,0.052623,0.03014,0.017308,0.0,0.0,16500.0,10.0,331.0,1.0,0.0,3201.8,9.8,7.2,81.0,42.0,31.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.628916,35.0,1.0,0.0,4.792363,8.0,0.0,4762.803,2315.327,0.0,0.454849,0.123251,0.038186,0.009547,0.0,0.0,11100.0,6.0,83.0,1.0,0.0,3575.3333333333335,5.4,6.8,32.0,7.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.565789,9.0,1.0,1.0,5.077586,7.0,0.0,3609.718,1997.826,9200.0,0.316667,0.063542,0.025862,0.00431,0.0,0.0,1700.0,9.0,497.0,1.0,0.0,1038.0,10.3,8.0,134.0,60.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.518519,17.0,0.0,11.0,4.850329,6.0,0.0,12906.86,5053.056,32850.0,0.468263,0.099179,0.037829,0.018092,0.0,0.0,3800.0,8.0,545.0,1.0,0.0,3201.8,9.5,3.7,137.0,42.0,61.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.57563,6.0,2.0,0.0,4.855967,10.0,0.0,3621.892,2828.451,4900.0,0.324134,0.140693,0.032922,0.004115,0.0,0.0,1900.0,11.0,1632.0,1.0,0.0,3575.3333333333335,7.8,5.0,395.0,177.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.380525,22.0,10.0,0.0,4.674119,10.0,1067.0,6283.5,2978.041,12000.0,0.360721,0.084591,0.02439,0.01355,0.0,0.0,1000.0,10.0,125.0,1.0,0.0,1870.2222222222222,8.6,4.8,42.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.547541,6.0,2.0,0.0,4.718654,6.0,0.0,3609.718,2093.728,1300.0,0.270833,0.038426,0.018349,0.015291,0.0,0.0,1500.0,9.0,517.0,1.0,0.0,1669.0,13.7,12.7,154.0,72.0,75.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.578358,2.0,0.0,1.0,4.350554,7.0,1866.545,6283.5,3339.01,0.0,0.549275,0.04221,0.051661,0.02583,0.0,0.0,761.0,11.0,218.0,1.0,0.0,1371.9285714285713,12.0,6.4,57.0,30.0,27.0,1.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.482517,17.0,1.0,1.0,4.848758,6.0,2574.279,3919.487,3357.932,761.0,0.364898,0.154595,0.042889,0.002257,0.125,0.0,4500.0,10.0,135.0,1.0,0.0,1669.0,13.6,4.8,45.0,28.0,15.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,24.0,1.0,0.0,6.0,2231.676,6283.5,3584.42,0.0,0.0,0.0,0.0,0.0,0.733333,0.433333,1200.0,10.0,246.0,1.0,0.0,1669.0,14.2,9.2,89.0,31.0,21.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.471475,7.0,2.0,1.0,4.484043,9.0,1067.0,4596.75,3092.258,11100.0,0.461984,0.066108,0.030851,0.025532,0.27,0.13,882.0,6.0,144.0,1.0,0.0,1870.2222222222222,6.2,6.8,47.0,15.0,18.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.515646,31.0,14.0,4.0,4.947028,6.0,3262.751,11800.0,5006.183,4779.4,0.455128,0.168667,0.037468,0.009044,0.5,0.5,1400.0,12.0,321.0,1.0,0.0,1371.9285714285713,14.0,6.4,86.0,40.0,38.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.412195,25.0,29.0,0.0,4.756542,10.0,1109.333,3609.718,2315.683,1719.0,0.37245,0.128499,0.0341,0.011895,0.454545,0.136364,610.0,11.0,192.0,1.0,0.0,2893.3846153846152,6.9,8.8,51.0,23.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.523121,7.0,2.0,0.0,4.5,7.0,1988.2,4361.538,3302.965,3734.0,0.344112,0.132024,0.046243,0.031792,0.0,-0.00833,713.0,13.0,205.0,1.0,0.0,2893.3846153846152,9.5,4.8,54.0,26.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.485646,8.0,1.0,1.0,4.605667,9.0,0.0,4238.029,1901.572,0.0,0.451626,0.065114,0.049587,0.031877,0.0,0.0,487.0,10.0,940.0,1.0,0.0,1371.9285714285713,8.5,6.8,221.0,112.0,98.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.504673,9.0,1.0,0.0,5.179724,9.0,0.0,4762.803,2794.502,0.0,0.55625,0.19513,0.041475,0.013825,0.0,0.0,2200.0,7.0,105.0,1.0,0.0,2518.153846153846,7.3,0.1,26.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.444233,1.0,3.0,0.0,4.31434,6.0,0.0,3609.718,1811.692,3900.0,0.472812,0.132493,0.051282,0.020893,0.5,0.2,685.0,9.0,106.0,1.0,0.0,1371.9285714285713,10.6,3.3,39.0,12.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.527711,10.0,1.0,1.0,4.446512,7.0,2678.4,4900.0,3817.009,11507.5,0.481082,0.158268,0.05814,0.013953,0.6,0.2,1300.0,11.0,533.0,1.0,0.0,1371.9285714285713,8.4,6.8,192.0,61.0,55.0,1.0,0.0,7.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.580153,8.0,2.0,0.0,4.395437,6.0,0.0,3609.718,1402.612,8400.0,0.422581,0.143079,0.057034,0.011407,0.333333,0.25,666.0,9.0,640.0,1.0,0.0,2518.153846153846,11.1,10.3,173.0,76.0,83.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.695652,3.0,10.0,1.0,4.080925,9.0,2114.929,6014.192,4237.052,14733.33,0.525,0.259091,0.023121,0.0,0.0,0.0,1100.0,11.0,340.0,1.0,0.0,2518.153846153846,9.9,3.7,103.0,44.0,35.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.418803,3.0,19.0,0.0,5.864407,10.0,2193.0,9518.915,5571.316,62900.0,0.608125,-0.20813,0.008475,0.042373,0.395833,-0.20417,10400.0,9.0,388.0,1.0,0.0,2518.153846153846,11.9,8.0,122.0,53.0,34.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.442035,24.0,11.0,2.0,4.571774,6.0,2979.21,9966.667,4778.58,6088.25,0.432197,0.064062,0.031452,0.022581,0.0,0.0,535.0,14.0,468.0,1.0,0.0,1371.9285714285713,8.1,4.8,167.0,40.0,48.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.453869,13.0,14.0,0.0,4.156891,5.0,2976.921,3833.595,3363.292,5511.111,0.417419,0.117887,0.039589,0.019062,0.4,0.4,13900.0,11.0,283.0,1.0,0.0,2893.3846153846152,10.8,6.0,69.0,28.0,34.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.635628,4.0,1.0,0.0,4.416,7.0,0.0,3609.718,2368.113,9350.0,0.360745,0.147838,0.036,0.008,0.1,-0.3,2000.0,11.0,916.0,1.0,0.0,2893.3846153846152,8.9,6.4,301.0,83.0,78.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.562857,15.0,1.0,9.0,4.63807,3.0,3332.86,3833.595,3592.058,3589.6,0.42044,0.12534,0.040214,0.002681,0.477273,0.318182,776.0,5.0,125.0,1.0,0.0,2518.153846153846,9.0,0.5,34.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.374675,13.0,10.0,0.0,4.676566,10.0,3204.25,7588.889,4672.327,5900.0,0.460197,0.142756,0.060039,0.020013,0.0,0.0,6100.0,11.0,52.0,1.0,0.0,1870.2222222222222,5.9,5.2,27.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.541152,16.0,11.0,0.0,4.624254,8.0,2271.047,3938.361,3179.351,17300.0,0.49269,0.153348,0.047714,0.013917,0.0,0.0,6800.0,7.0,225.0,1.0,0.0,2893.3846153846152,10.3,7.2,67.0,30.0,19.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.430598,17.0,25.0,0.0,4.921937,10.0,0.0,4010.0,2737.779,2139.0,0.311905,0.078308,0.030632,0.012846,0.54,0.16,957.0,10.0,243.0,1.0,0.0,2893.3846153846152,10.1,4.8,71.0,28.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.814815,0.0,1.0,0.0,4.418182,6.0,2231.676,6283.5,3584.42,0.0,0.761111,0.427778,0.054545,0.0,0.0,0.0,1100.0,11.0,165.0,1.0,0.0,1870.2222222222222,10.6,6.4,54.0,17.0,29.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.588415,12.0,1.0,1.0,5.062315,6.0,2161.75,4762.803,3201.714,3550.0,0.420365,0.124198,0.026706,0.008902,0.0,0.0,10000.0,7.0,268.0,1.0,0.0,2518.153846153846,10.9,10.7,83.0,28.0,23.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.484234,7.0,3.0,0.0,4.840807,6.0,2923.463,5381.5,3649.735,2700.0,0.416914,0.167859,0.038117,0.008969,0.454545,0.136364,5800.0,6.0,1549.0,1.0,0.0,2893.3846153846152,8.6,6.8,343.0,173.0,153.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.548753,4.0,5.0,1.0,4.735426,10.0,2574.279,8355.893,4428.789,1200.0,0.566391,0.243698,0.069507,0.011211,0.5,0.25,1300.0,8.0,198.0,1.0,0.0,1870.2222222222222,9.4,6.0,57.0,25.0,27.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.645614,6.0,0.0,10.0,4.347973,9.0,1490.75,5596.585,3398.555,1000.0,0.481203,0.201899,0.047297,0.006757,0.727273,-0.23182,497.0,10.0,185.0,1.0,0.0,1371.9285714285713,8.9,0.9,58.0,23.0,34.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.555324,3.0,1.0,0.0,4.985477,5.0,710.0,4360.563,3146.869,1370.0,0.432956,0.078383,0.047718,0.018672,0.0,0.0,382.0,15.0,149.0,1.0,0.0,1371.9285714285713,8.7,4.0,39.0,16.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.591331,5.0,1.0,0.0,4.990826,6.0,1366.306,3609.718,2240.248,1400.0,0.363297,0.046896,0.039755,0.021407,0.0,0.0,784.0,11.0,386.0,1.0,0.0,2518.153846153846,13.6,7.2,135.0,37.0,45.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.520482,3.0,19.0,0.0,4.674365,5.0,1100.0,6607.432,3994.017,1400.0,0.533046,0.028934,0.030023,0.023095,1.0,1.0,1100.0,7.0,335.0,1.0,0.0,2518.153846153846,11.8,9.6,92.0,50.0,39.0,2.0,0.0,10.0,0.0,0.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,8.0,0.0,5239.77,2293.952,0.0,0.0,0.0,0.0,0.0,0.7,0.0,473.0,9.0,234.0,1.0,0.0,2893.3846153846152,10.1,10.3,57.0,29.0,40.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.643312,3.0,1.0,0.0,4.44375,7.0,1017.545,3791.311,2729.328,3100.0,0.512626,0.067677,0.025,0.01875,0.3,-0.15,1400.0,12.0,230.0,1.0,0.0,1371.9285714285713,11.6,4.4,53.0,32.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.480795,13.0,1.0,1.0,5.064136,8.0,1382.462,8175.0,3055.048,0.0,0.429894,0.118734,0.037958,0.019634,0.7,0.5,402.0,9.0,468.0,1.0,0.0,1669.0,11.8,6.8,146.0,55.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.477495,21.0,1.0,2.0,4.82037,5.0,2231.676,6283.5,3667.817,882.0,0.304368,0.068468,0.027778,0.016667,0.0,0.0,861.0,7.0,319.0,1.0,0.0,1870.2222222222222,12.6,2.5,88.0,41.0,41.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.515924,13.0,10.0,0.0,4.481013,5.0,1711.421,5982.279,4060.696,10200.0,0.580909,0.337273,0.044304,0.0,0.0,0.0,743.0,12.0,253.0,1.0,0.0,1669.0,8.9,1.9,76.0,25.0,30.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.53125,10.0,1.0,0.0,4.67366,10.0,0.0,4636.916,3236.604,0.0,0.445956,0.094419,0.053613,0.032634,0.35,-0.025,789.0,7.0,100.0,1.0,0.0,1870.2222222222222,6.8,6.0,28.0,5.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.571429,7.0,1.0,0.0,4.184,6.0,0.0,3609.718,2165.529,3600.0,0.378209,0.069296,0.028,0.016,0.666667,-0.33333,760.0,7.0,84.0,1.0,0.0,1371.9285714285713,10.2,0.1,25.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.516598,13.0,1.0,0.0,4.853909,9.0,1943.526,4684.765,2911.945,7400.0,0.32792,0.044973,0.028807,0.016461,0.1,0.2,1600.0,10.0,191.0,1.0,0.0,1371.9285714285713,9.7,8.4,52.0,23.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.474124,9.0,1.0,0.0,4.649755,5.0,1200.0,3609.718,2810.103,17520.0,0.37224,0.169093,0.047463,0.01964,0.0,0.0,1300.0,11.0,135.0,1.0,0.0,2518.153846153846,7.8,4.0,36.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.515152,11.0,2.0,0.0,4.52973,8.0,829.0,4929.455,3177.9,5600.0,0.478704,0.234292,0.045946,0.016216,0.0,0.0,1700.0,9.0,752.0,1.0,0.0,1870.2222222222222,10.8,15.9,188.0,99.0,102.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.632509,7.0,1.0,0.0,4.809689,4.0,3332.86,3833.595,3555.526,1819.5,0.384316,0.162031,0.058824,0.00692,0.0,0.0,905.0,9.0,528.0,1.0,0.0,2518.153846153846,9.9,9.2,170.0,66.0,71.0,7.0,2.0,18.0,0.0,0.0,16.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
0.528265,6.0,1.0,0.0,4.831439,7.0,2490.513,5596.585,3861.331,0.0,0.467904,0.097353,0.035985,0.011364,0.0,0.0,1900.0,9.0,122.0,1.0,0.0,2518.153846153846,8.3,11.9,36.0,8.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.500763,17.0,1.0,0.0,5.091867,8.0,0.0,4501.267,2232.409,863.6667,0.260908,0.038628,0.018072,0.02259,0.0,0.0,561.0,8.0,352.0,1.0,0.0,2893.3846153846152,12.4,4.1,94.0,38.0,52.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.689655,4.0,0.0,2.0,4.68599,6.0,0.0,6014.192,3167.458,2100.0,0.391993,0.158007,0.033816,0.014493,0.0,0.0,3100.0,5.0,620.0,1.0,0.0,1870.2222222222222,9.2,7.6,180.0,74.0,43.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
